date,market_location,category,commodity,min_price,max_price,modal_price,rainfall_mm
2024-04-03,North Mandi,Grain,Rice,41.24,50.4,45.82,0.19
2024-04-03,South Mandi,Grain,Rice,44.08,53.88,48.98,0.84
2024-04-04,Central Mandi,Vegetable,Tomato,36.61,44.75,40.68,1.71
2024-04-04,North Mandi,Vegetable,Tomato,31.54,38.54,35.04,4.11
2024-04-04,South Mandi,Vegetable,Tomato,12.25,14.97,13.61,0.05
2024-04-04,Central Mandi,Vegetable,Potato,18.8,22.98,20.89,0.05
2024-04-04,North Mandi,Vegetable,Potato,20.43,24.97,22.7,0.26
2024-04-04,South Mandi,Vegetable,Potato,28.78,35.18,31.98,0.95
2024-04-04,Central Mandi,Vegetable,Onion,30.92,37.79,34.35,0.45
2024-04-04,North Mandi,Vegetable,Onion,16.39,20.03,18.21,1.73
2024-04-04,South Mandi,Vegetable,Onion,26.74,32.68,29.71,0.43
2024-04-04,Central Mandi,Fruit,Apple,133.39,163.03,148.21,0.45
2024-04-04,North Mandi,Fruit,Apple,99.0,121.0,110.0,0.23
2024-04-04,South Mandi,Fruit,Apple,128.19,156.67,142.43,0.09
2024-04-04,Central Mandi,Grain,Wheat,28.09,34.33,31.21,1.84
2024-04-04,North Mandi,Grain,Wheat,25.58,31.26,28.42,0.25
2024-04-04,South Mandi,Grain,Wheat,32.98,40.3,36.64,1.74
2024-04-04,Central Mandi,Grain,Rice,42.59,52.05,47.32,0.49
2024-04-04,North Mandi,Grain,Rice,38.99,47.65,43.32,2.7
2024-04-04,South Mandi,Grain,Rice,42.76,52.26,47.51,0.13
2024-04-05,Central Mandi,Vegetable,Tomato,34.97,42.75,38.86,0.76
2024-04-05,North Mandi,Vegetable,Tomato,37.7,46.08,41.89,0.03
2024-04-05,South Mandi,Vegetable,Tomato,5.98,7.32,6.65,0.18
2024-04-05,Central Mandi,Vegetable,Potato,19.62,23.98,21.8,1.07
2024-04-05,North Mandi,Vegetable,Potato,22.22,27.16,24.69,1.25
2024-04-05,South Mandi,Vegetable,Potato,23.51,28.73,26.12,0.07
2024-04-05,Central Mandi,Vegetable,Onion,20.53,25.09,22.81,0.95
2024-04-05,North Mandi,Vegetable,Onion,26.14,31.94,29.04,2.79
2024-04-05,South Mandi,Vegetable,Onion,23.18,28.34,25.76,0.44
2024-04-05,Central Mandi,Fruit,Apple,113.59,138.83,126.21,0.8
2024-04-05,North Mandi,Fruit,Apple,130.5,159.5,145.0,1.69
2024-04-05,South Mandi,Fruit,Apple,103.52,126.52,115.02,0.95
2024-04-05,Central Mandi,Grain,Wheat,28.2,34.46,31.33,0.11
2024-04-05,North Mandi,Grain,Wheat,29.42,35.96,32.69,0.44
2024-04-05,South Mandi,Grain,Wheat,33.88,41.4,37.64,1.07
2024-04-05,Central Mandi,Grain,Rice,41.49,50.71,46.1,0.07
2024-04-05,North Mandi,Grain,Rice,40.56,49.58,45.07,0.17
2024-04-05,South Mandi,Grain,Rice,42.88,52.42,47.65,1.76
2024-04-06,Central Mandi,Vegetable,Tomato,31.85,38.93,35.39,0.18
2024-04-06,North Mandi,Vegetable,Tomato,27.32,33.39,30.35,2.11
2024-04-06,South Mandi,Vegetable,Tomato,16.55,20.23,18.39,0.7
2024-04-06,Central Mandi,Vegetable,Potato,23.18,28.33,25.75,1.31
2024-04-06,North Mandi,Vegetable,Potato,22.8,27.86,25.33,0.99
2024-04-06,South Mandi,Vegetable,Potato,24.44,29.86,27.15,0.52
2024-04-06,Central Mandi,Vegetable,Onion,28.93,35.35,32.14,1.13
2024-04-06,North Mandi,Vegetable,Onion,39.17,47.87,43.52,0.56
2024-04-06,South Mandi,Vegetable,Onion,32.97,40.29,36.63,0.16
2024-04-06,Central Mandi,Fruit,Apple,119.6,146.18,132.89,1.79
2024-04-06,North Mandi,Fruit,Apple,131.15,160.29,145.72,0.56
2024-04-06,South Mandi,Fruit,Apple,112.06,136.96,124.51,0.48
2024-04-06,Central Mandi,Grain,Wheat,30.49,37.27,33.88,1.86
2024-04-06,North Mandi,Grain,Wheat,31.28,38.22,34.75,0.66
2024-04-06,South Mandi,Grain,Wheat,27.22,33.28,30.25,0.85
2024-04-06,Central Mandi,Grain,Rice,44.22,54.04,49.13,0.39
2024-04-06,North Mandi,Grain,Rice,43.66,53.36,48.51,1.3
2024-04-06,South Mandi,Grain,Rice,44.96,54.96,49.96,0.42
2024-04-07,Central Mandi,Vegetable,Tomato,44.36,54.22,49.29,2.93
2024-04-07,North Mandi,Vegetable,Tomato,39.2,47.9,43.55,0.51
2024-04-07,South Mandi,Vegetable,Tomato,25.63,31.33,28.48,4.64
2024-04-07,Central Mandi,Vegetable,Potato,24.98,30.52,27.75,0.03
2024-04-07,North Mandi,Vegetable,Potato,27.94,34.14,31.04,1.16
2024-04-07,South Mandi,Vegetable,Potato,25.77,31.49,28.63,0.13
2024-04-07,Central Mandi,Vegetable,Onion,18.09,22.11,20.1,0.37
2024-04-07,North Mandi,Vegetable,Onion,31.56,38.58,35.07,0.79
2024-04-07,South Mandi,Vegetable,Onion,19.03,23.25,21.14,0.19
2024-04-07,Central Mandi,Fruit,Apple,104.44,127.64,116.04,0.54
2024-04-07,North Mandi,Fruit,Apple,116.5,142.38,129.44,0.09
2024-04-07,South Mandi,Fruit,Apple,114.06,139.4,126.73,0.5
2024-04-07,Central Mandi,Grain,Wheat,32.56,39.8,36.18,0.18
2024-04-07,North Mandi,Grain,Wheat,33.66,41.14,37.4,0.27
2024-04-07,South Mandi,Grain,Wheat,31.78,38.84,35.31,2.61
2024-04-07,Central Mandi,Grain,Rice,42.88,52.4,47.64,0.54
2024-04-07,North Mandi,Grain,Rice,38.65,47.23,42.94,0.03
2024-04-07,South Mandi,Grain,Rice,47.43,57.97,52.7,0.88
2024-04-08,Central Mandi,Vegetable,Tomato,31.96,39.06,35.51,0.89
2024-04-08,North Mandi,Vegetable,Tomato,32.49,39.71,36.1,0.51
2024-04-08,South Mandi,Vegetable,Tomato,33.32,40.72,37.02,0.32
2024-04-08,Central Mandi,Vegetable,Potato,23.61,28.85,26.23,1.24
2024-04-08,North Mandi,Vegetable,Potato,23.64,28.9,26.27,0.47
2024-04-08,South Mandi,Vegetable,Potato,21.01,25.67,23.34,0.8
2024-04-08,Central Mandi,Vegetable,Onion,26.82,32.78,29.8,1.79
2024-04-08,North Mandi,Vegetable,Onion,23.18,28.33,25.75,1.64
2024-04-08,South Mandi,Vegetable,Onion,22.43,27.41,24.92,1.7
2024-04-08,Central Mandi,Fruit,Apple,96.9,118.44,107.67,2.66
2024-04-08,North Mandi,Fruit,Apple,107.53,131.43,119.48,0.41
2024-04-08,South Mandi,Fruit,Apple,93.53,114.31,103.92,2.05
2024-04-08,Central Mandi,Grain,Wheat,25.46,31.12,28.29,0.41
2024-04-08,North Mandi,Grain,Wheat,30.02,36.7,33.36,0.5
2024-04-08,South Mandi,Grain,Wheat,28.5,34.84,31.67,0.85
2024-04-08,Central Mandi,Grain,Rice,44.24,54.07,49.15,1.64
2024-04-08,North Mandi,Grain,Rice,42.17,51.55,46.86,0.16
2024-04-08,South Mandi,Grain,Rice,45.05,55.07,50.06,0.31
2024-04-09,Central Mandi,Vegetable,Tomato,20.48,25.04,22.76,1.14
2024-04-09,North Mandi,Vegetable,Tomato,13.93,17.03,15.48,0.06
2024-04-09,South Mandi,Vegetable,Tomato,31.91,39.01,35.46,1.19
2024-04-09,Central Mandi,Vegetable,Potato,20.42,24.96,22.69,0.21
2024-04-09,North Mandi,Vegetable,Potato,17.35,21.21,19.28,2.17
2024-04-09,South Mandi,Vegetable,Potato,24.89,30.43,27.66,2.26
2024-04-09,Central Mandi,Vegetable,Onion,20.2,24.7,22.45,0.53
2024-04-09,North Mandi,Vegetable,Onion,21.98,26.86,24.42,0.28
2024-04-09,South Mandi,Vegetable,Onion,34.5,42.16,38.33,1.12
2024-04-09,Central Mandi,Fruit,Apple,118.93,145.35,132.14,1.74
2024-04-09,North Mandi,Fruit,Apple,89.74,109.68,99.71,1.34
2024-04-09,South Mandi,Fruit,Apple,103.57,126.59,115.08,0.45
2024-04-09,Central Mandi,Grain,Wheat,28.51,34.85,31.68,0.08
2024-04-09,North Mandi,Grain,Wheat,32.71,39.97,36.34,4.9
2024-04-09,South Mandi,Grain,Wheat,32.44,39.66,36.05,2.01
2024-04-09,Central Mandi,Grain,Rice,48.76,59.6,54.18,0.34
2024-04-09,North Mandi,Grain,Rice,50.0,61.12,55.56,0.53
2024-04-09,South Mandi,Grain,Rice,42.17,51.55,46.86,0.56
2024-04-10,Central Mandi,Vegetable,Tomato,40.72,49.76,45.24,1.9
2024-04-10,North Mandi,Vegetable,Tomato,12.53,15.31,13.92,0.23
2024-04-10,South Mandi,Vegetable,Tomato,35.0,42.78,38.89,1.73
2024-04-10,Central Mandi,Vegetable,Potato,23.5,28.72,26.11,0.81
2024-04-10,North Mandi,Vegetable,Potato,18.6,22.74,20.67,1.45
2024-04-10,South Mandi,Vegetable,Potato,19.48,23.82,21.65,0.29
2024-04-10,Central Mandi,Vegetable,Onion,33.89,41.43,37.66,0.39
2024-04-10,North Mandi,Vegetable,Onion,30.73,37.55,34.14,1.13
2024-04-10,South Mandi,Vegetable,Onion,39.48,48.26,43.87,1.15
2024-04-10,Central Mandi,Fruit,Apple,136.98,167.42,152.2,0.86
2024-04-10,North Mandi,Fruit,Apple,79.79,97.53,88.66,1.46
2024-04-10,South Mandi,Fruit,Apple,100.07,122.31,111.19,0.26
2024-04-10,Central Mandi,Grain,Wheat,28.85,35.27,32.06,0.98
2024-04-10,North Mandi,Grain,Wheat,32.14,39.28,35.71,1.37
2024-04-10,South Mandi,Grain,Wheat,31.34,38.3,34.82,1.89
2024-04-10,Central Mandi,Grain,Rice,41.13,50.27,45.7,0.05
2024-04-10,North Mandi,Grain,Rice,41.56,50.8,46.18,0.65
2024-04-10,South Mandi,Grain,Rice,47.4,57.94,52.67,2.64
2024-04-11,Central Mandi,Vegetable,Tomato,28.33,34.63,31.48,0.01
2024-04-11,North Mandi,Vegetable,Tomato,10.97,13.41,12.19,0.09
2024-04-11,South Mandi,Vegetable,Tomato,21.35,26.09,23.72,0.79
2024-04-11,Central Mandi,Vegetable,Potato,28.79,35.19,31.99,0.19
2024-04-11,North Mandi,Vegetable,Potato,25.83,31.57,28.7,3.36
2024-04-11,South Mandi,Vegetable,Potato,17.39,21.25,19.32,0.05
2024-04-11,Central Mandi,Vegetable,Onion,28.77,35.17,31.97,0.83
2024-04-11,North Mandi,Vegetable,Onion,34.19,41.79,37.99,0.69
2024-04-11,South Mandi,Vegetable,Onion,15.58,19.04,17.31,2.49
2024-04-11,Central Mandi,Fruit,Apple,128.59,157.17,142.88,0.52
2024-04-11,North Mandi,Fruit,Apple,117.46,143.56,130.51,0.35
2024-04-11,South Mandi,Fruit,Apple,96.35,117.77,107.06,0.75
2024-04-11,Central Mandi,Grain,Wheat,31.89,38.97,35.43,1.57
2024-04-11,North Mandi,Grain,Wheat,31.29,38.25,34.77,1.13
2024-04-11,South Mandi,Grain,Wheat,31.35,38.31,34.83,0.35
2024-04-11,Central Mandi,Grain,Rice,44.19,54.01,49.1,0.0
2024-04-11,North Mandi,Grain,Rice,41.52,50.74,46.13,1.08
2024-04-11,South Mandi,Grain,Rice,41.96,51.28,46.62,1.0
2024-04-12,Central Mandi,Vegetable,Tomato,30.39,37.15,33.77,1.3
2024-04-12,North Mandi,Vegetable,Tomato,33.38,40.8,37.09,0.39
2024-04-12,South Mandi,Vegetable,Tomato,40.07,48.97,44.52,0.42
2024-04-12,Central Mandi,Vegetable,Potato,28.9,35.32,32.11,0.14
2024-04-12,North Mandi,Vegetable,Potato,22.74,27.8,25.27,0.11
2024-04-12,South Mandi,Vegetable,Potato,24.27,29.67,26.97,0.51
2024-04-12,Central Mandi,Vegetable,Onion,33.73,41.23,37.48,0.13
2024-04-12,North Mandi,Vegetable,Onion,32.56,39.8,36.18,0.0
2024-04-12,South Mandi,Vegetable,Onion,20.8,25.42,23.11,0.29
2024-04-12,Central Mandi,Fruit,Apple,133.88,163.64,148.76,0.01
2024-04-12,North Mandi,Fruit,Apple,130.83,159.91,145.37,3.16
2024-04-12,South Mandi,Fruit,Apple,111.98,136.86,124.42,0.83
2024-04-12,Central Mandi,Grain,Wheat,29.18,35.66,32.42,0.8
2024-04-12,North Mandi,Grain,Wheat,30.75,37.59,34.17,0.48
2024-04-12,South Mandi,Grain,Wheat,27.87,34.07,30.97,0.27
2024-04-12,Central Mandi,Grain,Rice,47.86,58.5,53.18,0.1
2024-04-12,North Mandi,Grain,Rice,42.12,51.48,46.8,0.19
2024-04-12,South Mandi,Grain,Rice,43.41,53.05,48.23,4.37
2024-04-13,Central Mandi,Vegetable,Tomato,48.35,59.09,53.72,2.07
2024-04-13,North Mandi,Vegetable,Tomato,6.46,7.9,7.18,5.42
2024-04-13,South Mandi,Vegetable,Tomato,46.67,57.05,51.86,0.4
2024-04-13,Central Mandi,Vegetable,Potato,23.15,28.29,25.72,0.36
2024-04-13,North Mandi,Vegetable,Potato,28.04,34.26,31.15,1.15
2024-04-13,South Mandi,Vegetable,Potato,18.53,22.65,20.59,0.38
2024-04-13,Central Mandi,Vegetable,Onion,29.82,36.44,33.13,0.14
2024-04-13,North Mandi,Vegetable,Onion,20.7,25.3,23.0,0.86
2024-04-13,South Mandi,Vegetable,Onion,35.42,43.3,39.36,1.4
2024-04-13,Central Mandi,Fruit,Apple,128.77,157.39,143.08,2.06
2024-04-13,North Mandi,Fruit,Apple,141.27,172.67,156.97,0.97
2024-04-13,South Mandi,Fruit,Apple,109.5,133.84,121.67,0.21
2024-04-13,Central Mandi,Grain,Wheat,34.58,42.26,38.42,1.9
2024-04-13,North Mandi,Grain,Wheat,28.84,35.26,32.05,0.22
2024-04-13,South Mandi,Grain,Wheat,30.64,37.44,34.04,0.88
2024-04-13,Central Mandi,Grain,Rice,41.21,50.37,45.79,0.78
2024-04-13,North Mandi,Grain,Rice,44.4,54.26,49.33,0.79
2024-04-13,South Mandi,Grain,Rice,41.37,50.57,45.97,0.27
2024-04-14,Central Mandi,Vegetable,Tomato,44.78,54.72,49.75,0.04
2024-04-14,North Mandi,Vegetable,Tomato,38.04,46.5,42.27,0.69
2024-04-14,South Mandi,Vegetable,Tomato,21.09,25.77,23.43,0.37
2024-04-14,Central Mandi,Vegetable,Potato,24.98,30.54,27.76,0.95
2024-04-14,North Mandi,Vegetable,Potato,27.66,33.8,30.73,0.45
2024-04-14,South Mandi,Vegetable,Potato,24.06,29.4,26.73,1.02
2024-04-14,Central Mandi,Vegetable,Onion,17.65,21.57,19.61,1.21
2024-04-14,North Mandi,Vegetable,Onion,26.37,32.23,29.3,0.81
2024-04-14,South Mandi,Vegetable,Onion,32.45,39.67,36.06,0.02
2024-04-14,Central Mandi,Fruit,Apple,105.15,128.51,116.83,0.38
2024-04-14,North Mandi,Fruit,Apple,91.12,111.36,101.24,1.13
2024-04-14,South Mandi,Fruit,Apple,131.67,160.93,146.3,0.5
2024-04-14,Central Mandi,Grain,Wheat,30.19,36.9,33.55,0.53
2024-04-14,North Mandi,Grain,Wheat,33.77,41.27,37.52,2.73
2024-04-14,South Mandi,Grain,Wheat,29.8,36.42,33.11,0.88
2024-04-14,Central Mandi,Grain,Rice,43.19,52.79,47.99,3.48
2024-04-14,North Mandi,Grain,Rice,42.23,51.61,46.92,0.41
2024-04-14,South Mandi,Grain,Rice,43.41,53.05,48.23,0.71
2024-04-15,Central Mandi,Vegetable,Tomato,38.34,46.86,42.6,6.1
2024-04-15,North Mandi,Vegetable,Tomato,22.32,27.28,24.8,0.6
2024-04-15,South Mandi,Vegetable,Tomato,20.4,24.94,22.67,0.12
2024-04-15,Central Mandi,Vegetable,Potato,16.02,19.58,17.8,2.15
2024-04-15,North Mandi,Vegetable,Potato,15.53,18.99,17.26,1.08
2024-04-15,South Mandi,Vegetable,Potato,17.07,20.87,18.97,0.58
2024-04-15,Central Mandi,Vegetable,Onion,23.73,29.01,26.37,1.68
2024-04-15,North Mandi,Vegetable,Onion,28.91,35.33,32.12,2.82
2024-04-15,South Mandi,Vegetable,Onion,30.27,36.99,33.63,0.16
2024-04-15,Central Mandi,Fruit,Apple,111.91,136.77,124.34,0.65
2024-04-15,North Mandi,Fruit,Apple,135.65,165.79,150.72,0.51
2024-04-15,South Mandi,Fruit,Apple,142.06,173.62,157.84,0.41
2024-04-15,Central Mandi,Grain,Wheat,30.17,36.87,33.52,0.18
2024-04-15,North Mandi,Grain,Wheat,29.04,35.5,32.27,1.33
2024-04-15,South Mandi,Grain,Wheat,34.74,42.46,38.6,2.06
2024-04-15,Central Mandi,Grain,Rice,47.09,57.55,52.32,0.86
2024-04-15,North Mandi,Grain,Rice,46.85,57.27,52.06,0.78
2024-04-15,South Mandi,Grain,Rice,42.28,51.68,46.98,0.08
2024-04-16,Central Mandi,Vegetable,Tomato,42.2,51.58,46.89,0.5
2024-04-16,North Mandi,Vegetable,Tomato,34.38,42.02,38.2,0.35
2024-04-16,South Mandi,Vegetable,Tomato,32.09,39.23,35.66,0.57
2024-04-16,Central Mandi,Vegetable,Potato,21.71,26.53,24.12,0.91
2024-04-16,North Mandi,Vegetable,Potato,23.88,29.18,26.53,1.76
2024-04-16,South Mandi,Vegetable,Potato,27.26,33.32,30.29,0.08
2024-04-16,Central Mandi,Vegetable,Onion,43.88,53.64,48.76,1.76
2024-04-16,North Mandi,Vegetable,Onion,24.6,30.06,27.33,1.53
2024-04-16,South Mandi,Vegetable,Onion,28.79,35.19,31.99,0.13
2024-04-16,Central Mandi,Fruit,Apple,107.89,131.87,119.88,2.08
2024-04-16,North Mandi,Fruit,Apple,117.41,143.51,130.46,0.87
2024-04-16,South Mandi,Fruit,Apple,64.15,78.41,71.28,2.75
2024-04-16,Central Mandi,Grain,Wheat,30.4,37.16,33.78,1.66
2024-04-16,North Mandi,Grain,Wheat,34.61,42.31,38.46,3.01
2024-04-16,South Mandi,Grain,Wheat,29.49,36.05,32.77,0.58
2024-04-16,Central Mandi,Grain,Rice,42.8,52.3,47.55,1.03
2024-04-16,North Mandi,Grain,Rice,42.39,51.81,47.1,0.91
2024-04-16,South Mandi,Grain,Rice,43.6,53.3,48.45,2.33
2024-04-17,Central Mandi,Vegetable,Tomato,18.94,23.14,21.04,0.58
2024-04-17,North Mandi,Vegetable,Tomato,27.1,33.12,30.11,0.05
2024-04-17,South Mandi,Vegetable,Tomato,37.52,45.86,41.69,0.89
2024-04-17,Central Mandi,Vegetable,Potato,23.44,28.66,26.05,0.44
2024-04-17,North Mandi,Vegetable,Potato,22.97,28.07,25.52,1.75
2024-04-17,South Mandi,Vegetable,Potato,26.97,32.97,29.97,1.0
2024-04-17,Central Mandi,Vegetable,Onion,30.78,37.62,34.2,0.53
2024-04-17,North Mandi,Vegetable,Onion,37.35,45.65,41.5,3.17
2024-04-17,South Mandi,Vegetable,Onion,43.76,53.48,48.62,0.25
2024-04-17,Central Mandi,Fruit,Apple,125.58,153.48,139.53,0.98
2024-04-17,North Mandi,Fruit,Apple,86.3,105.48,95.89,0.06
2024-04-17,South Mandi,Fruit,Apple,114.84,140.36,127.6,0.93
2024-04-17,Central Mandi,Grain,Wheat,30.93,37.81,34.37,0.26
2024-04-17,North Mandi,Grain,Wheat,33.62,41.09,37.35,1.1
2024-04-17,South Mandi,Grain,Wheat,30.47,37.25,33.86,0.18
2024-04-17,Central Mandi,Grain,Rice,41.64,50.9,46.27,0.2
2024-04-17,North Mandi,Grain,Rice,42.51,51.95,47.23,0.05
2024-04-17,South Mandi,Grain,Rice,40.46,49.45,44.95,0.51
2024-04-18,Central Mandi,Vegetable,Tomato,4.5,5.5,5.0,0.48
2024-04-18,North Mandi,Vegetable,Tomato,55.18,67.44,61.31,1.83
2024-04-18,South Mandi,Vegetable,Tomato,33.06,40.4,36.73,0.06
2024-04-18,Central Mandi,Vegetable,Potato,17.68,21.62,19.65,0.07
2024-04-18,North Mandi,Vegetable,Potato,28.19,34.45,31.32,2.1
2024-04-18,South Mandi,Vegetable,Potato,28.8,35.2,32.0,0.82
2024-04-18,Central Mandi,Vegetable,Onion,28.73,35.11,31.92,1.04
2024-04-18,North Mandi,Vegetable,Onion,17.75,21.69,19.72,0.05
2024-04-18,South Mandi,Vegetable,Onion,24.11,29.47,26.79,0.19
2024-04-18,Central Mandi,Fruit,Apple,105.56,129.02,117.29,0.14
2024-04-18,North Mandi,Fruit,Apple,110.45,134.99,122.72,0.28
2024-04-18,South Mandi,Fruit,Apple,90.43,110.53,100.48,0.44
2024-04-18,Central Mandi,Grain,Wheat,32.43,39.63,36.03,0.08
2024-04-18,North Mandi,Grain,Wheat,26.86,32.84,29.85,0.0
2024-04-18,South Mandi,Grain,Wheat,32.78,40.06,36.42,0.53
2024-04-18,Central Mandi,Grain,Rice,47.6,58.18,52.89,0.67
2024-04-18,North Mandi,Grain,Rice,42.86,52.38,47.62,0.41
2024-04-18,South Mandi,Grain,Rice,43.64,53.34,48.49,0.19
2024-04-19,Central Mandi,Vegetable,Tomato,49.41,60.39,54.9,0.38
2024-04-19,North Mandi,Vegetable,Tomato,40.07,48.97,44.52,0.5
2024-04-19,South Mandi,Vegetable,Tomato,29.33,35.85,32.59,0.2
2024-04-19,Central Mandi,Vegetable,Potato,21.28,26.0,23.64,1.6
2024-04-19,North Mandi,Vegetable,Potato,23.8,29.08,26.44,0.64
2024-04-19,South Mandi,Vegetable,Potato,29.1,35.56,32.33,2.56
2024-04-19,Central Mandi,Vegetable,Onion,26.09,31.89,28.99,0.43
2024-04-19,North Mandi,Vegetable,Onion,24.94,30.48,27.71,1.53
2024-04-19,South Mandi,Vegetable,Onion,27.72,33.88,30.8,0.25
2024-04-19,Central Mandi,Fruit,Apple,110.46,135.0,122.73,0.51
2024-04-19,North Mandi,Fruit,Apple,115.32,140.94,128.13,0.2
2024-04-19,South Mandi,Fruit,Apple,108.53,132.65,120.59,1.61
2024-04-19,Central Mandi,Grain,Wheat,32.9,40.22,36.56,0.54
2024-04-19,North Mandi,Grain,Wheat,29.15,35.63,32.39,0.86
2024-04-19,South Mandi,Grain,Wheat,31.62,38.64,35.13,2.01
2024-04-19,Central Mandi,Grain,Rice,45.08,55.1,50.09,0.06
2024-04-19,North Mandi,Grain,Rice,41.7,50.96,46.33,0.54
2024-04-19,South Mandi,Grain,Rice,45.01,55.01,50.01,0.8
2024-04-20,Central Mandi,Vegetable,Tomato,38.78,47.4,43.09,5.66
2024-04-20,North Mandi,Vegetable,Tomato,5.93,7.25,6.59,0.15
2024-04-20,South Mandi,Vegetable,Tomato,22.43,27.41,24.92,0.14
2024-04-20,Central Mandi,Vegetable,Potato,27.77,33.95,30.86,0.17
2024-04-20,North Mandi,Vegetable,Potato,19.9,24.32,22.11,1.11
2024-04-20,South Mandi,Vegetable,Potato,17.73,21.67,19.7,0.66
2024-04-20,Central Mandi,Vegetable,Onion,14.26,17.44,15.85,0.9
2024-04-20,North Mandi,Vegetable,Onion,19.88,24.3,22.09,0.86
2024-04-20,South Mandi,Vegetable,Onion,26.7,32.64,29.67,0.81
2024-04-20,Central Mandi,Fruit,Apple,87.26,106.65,96.95,0.84
2024-04-20,North Mandi,Fruit,Apple,121.71,148.75,135.23,0.03
2024-04-20,South Mandi,Fruit,Apple,94.9,116.0,105.45,0.44
2024-04-20,Central Mandi,Grain,Wheat,31.28,38.22,34.75,0.3
2024-04-20,North Mandi,Grain,Wheat,33.37,40.79,37.08,1.19
2024-04-20,South Mandi,Grain,Wheat,33.26,40.65,36.95,1.33
2024-04-20,Central Mandi,Grain,Rice,44.72,54.66,49.69,0.94
2024-04-20,North Mandi,Grain,Rice,40.82,49.9,45.36,0.3
2024-04-20,South Mandi,Grain,Rice,43.75,53.47,48.61,0.54
2024-04-21,Central Mandi,Vegetable,Tomato,36.62,44.76,40.69,0.34
2024-04-21,North Mandi,Vegetable,Tomato,59.97,73.29,66.63,0.01
2024-04-21,South Mandi,Vegetable,Tomato,13.1,16.01,14.55,1.33
2024-04-21,Central Mandi,Vegetable,Potato,21.78,26.62,24.2,0.02
2024-04-21,North Mandi,Vegetable,Potato,24.22,29.6,26.91,0.19
2024-04-21,South Mandi,Vegetable,Potato,22.4,27.38,24.89,0.64
2024-04-21,Central Mandi,Vegetable,Onion,29.12,35.59,32.35,0.8
2024-04-21,North Mandi,Vegetable,Onion,21.97,26.85,24.41,0.52
2024-04-21,South Mandi,Vegetable,Onion,34.29,41.91,38.1,0.22
2024-04-21,Central Mandi,Fruit,Apple,110.42,134.96,122.69,0.02
2024-04-21,North Mandi,Fruit,Apple,113.8,139.1,126.45,2.21
2024-04-21,South Mandi,Fruit,Apple,128.91,157.55,143.23,0.91
2024-04-21,Central Mandi,Grain,Wheat,30.25,36.97,33.61,1.39
2024-04-21,North Mandi,Grain,Wheat,33.24,40.62,36.93,2.44
2024-04-21,South Mandi,Grain,Wheat,28.4,34.71,31.55,0.31
2024-04-21,Central Mandi,Grain,Rice,44.59,54.49,49.54,0.22
2024-04-21,North Mandi,Grain,Rice,41.67,50.93,46.3,0.81
2024-04-21,South Mandi,Grain,Rice,41.0,50.1,45.55,0.89
2024-04-22,Central Mandi,Vegetable,Tomato,53.6,65.5,59.55,0.09
2024-04-22,North Mandi,Vegetable,Tomato,19.65,24.01,21.83,0.09
2024-04-22,South Mandi,Vegetable,Tomato,33.63,41.11,37.37,0.24
2024-04-22,Central Mandi,Vegetable,Potato,17.27,21.11,19.19,0.33
2024-04-22,North Mandi,Vegetable,Potato,26.36,32.22,29.29,0.01
2024-04-22,South Mandi,Vegetable,Potato,20.56,25.14,22.85,1.05
2024-04-22,Central Mandi,Vegetable,Onion,35.31,43.15,39.23,2.7
2024-04-22,North Mandi,Vegetable,Onion,31.72,38.78,35.25,0.02
2024-04-22,South Mandi,Vegetable,Onion,44.06,53.85,48.95,1.09
2024-04-22,Central Mandi,Fruit,Apple,82.96,101.4,92.18,1.14
2024-04-22,North Mandi,Fruit,Apple,92.15,112.63,102.39,2.12
2024-04-22,South Mandi,Fruit,Apple,127.62,155.98,141.8,0.05
2024-04-22,Central Mandi,Grain,Wheat,31.28,38.24,34.76,0.3
2024-04-22,North Mandi,Grain,Wheat,30.27,36.99,33.63,0.25
2024-04-22,South Mandi,Grain,Wheat,34.37,42.01,38.19,0.27
2024-04-22,Central Mandi,Grain,Rice,43.92,53.68,48.8,1.42
2024-04-22,North Mandi,Grain,Rice,41.73,51.01,46.37,0.53
2024-04-22,South Mandi,Grain,Rice,46.74,57.12,51.93,0.24
2024-04-23,Central Mandi,Vegetable,Tomato,33.46,40.9,37.18,2.73
2024-04-23,North Mandi,Vegetable,Tomato,34.08,41.66,37.87,0.36
2024-04-23,South Mandi,Vegetable,Tomato,40.44,49.42,44.93,1.18
2024-04-23,Central Mandi,Vegetable,Potato,24.85,30.37,27.61,3.37
2024-04-23,North Mandi,Vegetable,Potato,18.45,22.55,20.5,1.11
2024-04-23,South Mandi,Vegetable,Potato,20.99,25.65,23.32,1.31
2024-04-23,Central Mandi,Vegetable,Onion,17.55,21.45,19.5,0.7
2024-04-23,North Mandi,Vegetable,Onion,29.93,36.59,33.26,0.37
2024-04-23,South Mandi,Vegetable,Onion,41.16,50.3,45.73,1.37
2024-04-23,Central Mandi,Fruit,Apple,92.45,112.99,102.72,0.26
2024-04-23,North Mandi,Fruit,Apple,81.74,99.9,90.82,0.22
2024-04-23,South Mandi,Fruit,Apple,98.24,120.07,109.15,1.53
2024-04-23,Central Mandi,Grain,Wheat,30.36,37.1,33.73,1.39
2024-04-23,North Mandi,Grain,Wheat,32.2,39.36,35.78,2.27
2024-04-23,South Mandi,Grain,Wheat,30.33,37.07,33.7,3.13
