date,market_location,category,commodity,min_price,max_price,modal_price,rainfall_mm,year,month,day_of_week,day_of_month,is_weekend,price_lag_1,price_lag_3,price_lag_7,price_lag_14,rolling_mean_7,rolling_std_7,rolling_mean_30,price_spread
2026-07-21,North Mandi,Vegetable,Onion,12.11,14.81,13.46,0.3,2026,7,1,21,0,22.17,16.95,9.23,25.8,20.140000000000004,6.961606615334362,21.262999999999998,2.700000000000001
2026-07-22,North Mandi,Vegetable,Onion,19.15,23.41,21.28,1.65,2026,7,2,22,0,13.46,25.85,19.59,16.82,20.744285714285713,5.969672959056943,21.544999999999998,4.260000000000002
2026-07-23,North Mandi,Vegetable,Onion,20.12,24.6,22.36,18.96,2026,7,3,23,0,21.28,22.17,16.5,16.38,20.985714285714288,5.949349704359489,21.283666666666665,4.48
2026-07-24,North Mandi,Vegetable,Onion,23.86,29.16,26.51,4.89,2026,7,4,24,0,22.36,13.46,30.69,26.36,21.822857142857142,5.6158991986612605,21.152,5.300000000000001
2026-07-25,North Mandi,Vegetable,Onion,25.32,30.94,28.13,0.16,2026,7,5,25,1,26.51,21.28,16.95,22.93,21.225714285714286,4.656124486962913,21.543000000000003,5.620000000000001
2026-07-26,North Mandi,Vegetable,Onion,27.79,33.97,30.88,4.51,2026,7,6,26,1,28.13,22.36,25.85,13.42,22.822857142857142,4.858126230985646,21.505333333333336,6.18
2026-07-27,North Mandi,Vegetable,Onion,18.0,22.0,20.0,0.2,2026,7,0,27,0,30.88,26.51,22.17,23.82,23.541428571428572,5.682544701602845,21.813333333333333,4.0
2026-07-28,North Mandi,Vegetable,Onion,29.59,36.17,32.88,3.61,2026,7,1,28,0,20.0,28.13,13.46,9.23,23.231428571428573,5.8271789302984836,21.31866666666667,6.580000000000002
2026-07-29,North Mandi,Vegetable,Onion,33.12,40.48,36.8,0.52,2026,7,2,29,0,32.88,30.88,21.28,19.59,26.005714285714287,4.9577140469604295,21.29366666666667,7.359999999999999
2026-07-30,North Mandi,Vegetable,Onion,19.6,23.96,21.78,1.7,2026,7,3,30,0,36.8,20.0,22.36,16.5,28.222857142857144,5.877183889941726,22.185999999999996,4.359999999999999
2024-01-31,South Mandi,Vegetable,Onion,14.7,17.96,16.33,4.13,2024,1,2,31,0,33.0,39.61,23.81,16.95,28.28142857142857,7.159274703886865,26.259,3.2600000000000016
2024-02-01,South Mandi,Vegetable,Onion,24.2,29.58,26.89,0.92,2024,2,3,1,0,16.33,33.61,23.59,22.95,27.212857142857143,8.390285482401094,25.799333333333333,5.379999999999999
2024-02-02,South Mandi,Vegetable,Onion,27.91,34.11,31.01,1.23,2024,2,4,2,0,26.89,33.0,19.73,11.88,27.684285714285714,8.24423810335206,25.787333333333333,6.199999999999999
2024-02-03,South Mandi,Vegetable,Onion,23.93,29.25,26.59,0.42,2024,2,5,3,1,31.01,16.33,24.62,34.31,29.29571428571429,7.499084071055743,25.890666666666668,5.32
2024-02-04,South Mandi,Vegetable,Onion,18.18,22.22,20.2,1.48,2024,2,6,4,1,26.59,26.89,39.61,27.02,29.57714285714286,7.329412696539236,25.88,4.039999999999999
2024-02-05,South Mandi,Vegetable,Onion,34.02,41.58,37.8,0.61,2024,2,0,5,0,20.2,31.01,33.61,27.95,26.804285714285715,6.529078181854006,25.851666666666667,7.559999999999995
2024-02-06,South Mandi,Vegetable,Onion,39.18,47.88,43.53,2.11,2024,2,1,6,0,37.8,26.59,33.0,32.87,27.40285714285714,7.392035611128409,26.432666666666666,8.700000000000003
2024-02-07,South Mandi,Vegetable,Onion,37.48,45.82,41.65,1.68,2024,2,2,7,0,43.53,20.2,16.33,23.81,28.907142857142862,9.493592074456883,27.165666666666667,8.340000000000003
2024-02-08,South Mandi,Vegetable,Onion,28.4,34.72,31.56,1.71,2024,2,3,8,0,41.65,37.8,26.89,23.59,32.52428571428571,8.692713149803227,26.997999999999998,6.32
2024-02-09,South Mandi,Vegetable,Onion,31.5,38.5,35.0,0.32,2024,2,4,9,0,31.56,43.53,31.01,19.73,33.191428571428574,8.36110724041465,26.544666666666668,7.0
2024-02-10,South Mandi,Vegetable,Onion,19.94,24.38,22.16,4.89,2024,2,5,10,1,35.0,41.65,26.59,24.62,33.76142857142857,8.323527754847358,26.80333333333333,4.439999999999998
2024-02-11,South Mandi,Vegetable,Onion,26.13,31.93,29.03,0.19,2024,2,6,11,1,22.16,31.56,20.2,39.61,33.128571428571426,9.092550849590063,26.508,5.800000000000001
2024-02-12,South Mandi,Vegetable,Onion,28.81,35.21,32.01,4.12,2024,2,0,12,0,29.03,35.0,37.8,33.61,34.39,7.46724848923618,26.724666666666668,6.400000000000002
2024-02-13,South Mandi,Vegetable,Onion,36.0,44.0,40.0,0.1,2024,2,1,13,0,32.01,22.16,43.53,33.0,33.56285714285714,7.346268246045551,27.417666666666666,8.0
2024-02-14,South Mandi,Vegetable,Onion,17.71,21.65,19.68,0.43,2024,2,2,14,0,40.0,29.03,41.65,16.33,33.058571428571426,6.6347404585545755,27.780666666666665,3.9399999999999977
2024-02-15,South Mandi,Vegetable,Onion,19.9,24.32,22.11,0.58,2024,2,3,15,0,19.68,32.01,31.56,26.89,29.919999999999998,7.075047703019399,28.047000000000004,4.420000000000002
2024-02-16,South Mandi,Vegetable,Onion,32.89,40.19,36.54,1.01,2024,2,4,16,0,22.11,40.0,35.0,31.01,28.57,7.592614832849095,28.24833333333333,7.299999999999997
2024-02-17,South Mandi,Vegetable,Onion,16.53,20.21,18.37,1.58,2024,2,5,17,1,36.54,19.68,22.16,26.59,28.79,7.828622697086213,28.901333333333337,3.6799999999999997
2024-02-18,South Mandi,Vegetable,Onion,25.9,31.66,28.78,1.83,2024,2,6,18,1,18.37,22.11,29.03,20.2,28.24857142857143,8.468485556405447,28.74866666666667,5.760000000000002
2024-02-19,South Mandi,Vegetable,Onion,25.77,31.49,28.63,0.32,2024,2,0,19,0,28.78,36.54,32.01,37.8,28.212857142857143,8.46516728380823,29.312,5.719999999999999
2024-02-20,South Mandi,Vegetable,Onion,28.71,35.09,31.9,0.78,2024,2,1,20,0,28.63,18.37,40.0,43.53,27.73,8.307406334109345,29.122666666666664,6.380000000000003
2024-02-21,South Mandi,Vegetable,Onion,29.68,36.28,32.98,1.73,2024,2,2,21,0,31.9,28.78,19.68,41.65,26.572857142857146,6.727321691643505,29.28533333333333,6.600000000000001
2024-02-22,South Mandi,Vegetable,Onion,36.04,44.04,40.04,1.27,2024,2,3,22,0,32.98,28.63,22.11,31.56,28.472857142857144,6.322066419259123,29.453,8.0
2024-02-23,South Mandi,Vegetable,Onion,18.99,23.21,21.1,1.16,2024,2,4,23,0,40.04,31.9,36.54,35.0,31.034285714285712,6.918544782305158,29.692,4.220000000000002
2024-02-24,South Mandi,Vegetable,Onion,32.51,39.73,36.12,0.35,2024,2,5,24,1,21.1,32.98,18.37,22.16,28.82857142857143,7.320274194708443,29.601666666666667,7.219999999999999
2024-02-25,South Mandi,Vegetable,Onion,20.7,25.3,23.0,0.1,2024,2,6,25,1,36.12,40.04,28.78,29.03,31.36428571428571,6.0593285027931865,30.019333333333336,4.600000000000001
2024-02-26,South Mandi,Vegetable,Onion,24.6,30.06,27.33,3.56,2024,2,0,26,0,23.0,21.1,28.63,32.01,30.538571428571426,6.816681569433007,30.128333333333334,5.459999999999997
2024-02-27,South Mandi,Vegetable,Onion,23.92,29.24,26.58,0.3,2024,2,1,27,0,27.33,36.12,31.9,40.0,30.352857142857143,6.894608314438452,30.218666666666667,5.319999999999997
2024-02-28,South Mandi,Vegetable,Onion,28.56,34.9,31.73,0.42,2024,2,2,28,0,26.58,23.0,32.98,19.68,29.592857142857138,6.988220360687251,29.784333333333333,6.34
2024-02-29,South Mandi,Vegetable,Onion,15.35,18.77,17.06,1.13,2024,2,3,29,0,31.73,27.33,40.04,22.11,29.414285714285715,6.902689951854177,29.721666666666668,3.42
2024-03-01,South Mandi,Vegetable,Onion,32.77,40.05,36.41,0.58,2024,3,4,1,0,17.06,26.58,21.1,36.54,26.131428571428575,6.457105720500045,29.190333333333335,7.279999999999994
2024-03-02,South Mandi,Vegetable,Onion,30.9,37.76,34.33,0.66,2024,3,5,2,1,36.41,31.73,36.12,18.37,28.318571428571424,7.035788106936874,29.859666666666666,6.859999999999999
2024-03-03,South Mandi,Vegetable,Onion,23.63,28.89,26.26,0.24,2024,3,6,3,1,34.33,17.06,23.0,28.78,28.062857142857144,6.730913049222264,30.107666666666667,5.260000000000002
2024-03-04,South Mandi,Vegetable,Onion,16.58,20.26,18.42,0.26,2024,3,0,4,0,26.26,36.41,27.33,28.63,28.52857142857143,6.4282019999671,29.949333333333335,3.6800000000000033
2024-03-05,South Mandi,Vegetable,Onion,22.2,27.14,24.67,0.0,2024,3,1,5,0,18.42,34.33,26.58,31.9,27.255714285714284,7.498179461582347,29.677,4.940000000000001
2024-03-06,South Mandi,Vegetable,Onion,32.56,39.8,36.18,0.05,2024,3,2,6,0,24.67,26.26,31.73,32.98,26.982857142857142,7.561352864590915,29.826,7.239999999999995
2024-03-07,South Mandi,Vegetable,Onion,28.45,34.77,31.61,0.31,2024,3,3,7,0,36.18,18.42,17.06,40.04,27.618571428571425,8.188075534115512,29.772,6.320000000000004
2024-03-08,South Mandi,Vegetable,Onion,16.6,20.3,18.45,0.07,2024,3,4,8,0,31.61,24.67,36.41,21.1,29.697142857142858,6.788131098433783,29.374666666666666,3.6999999999999993
2024-03-09,South Mandi,Vegetable,Onion,16.61,20.31,18.46,0.69,2024,3,5,9,1,18.45,36.18,34.33,36.12,27.131428571428575,7.209113280127757,28.601333333333333,3.6999999999999993
2024-03-10,South Mandi,Vegetable,Onion,21.31,26.05,23.68,0.83,2024,3,6,10,1,18.46,31.61,26.26,23.0,24.864285714285717,7.06189978486163,28.164666666666665,4.740000000000002
2024-03-11,South Mandi,Vegetable,Onion,28.25,34.53,31.39,0.25,2024,3,0,11,0,23.68,18.45,18.42,27.33,24.495714285714286,7.044219514710536,27.787333333333333,6.280000000000001
2024-03-12,South Mandi,Vegetable,Onion,15.37,18.79,17.08,0.55,2024,3,1,12,0,31.39,18.46,24.67,26.58,26.34857142857143,6.883694329286255,28.094999999999995,3.42
2024-03-13,South Mandi,Vegetable,Onion,31.41,38.39,34.9,3.04,2024,3,2,13,0,17.08,23.68,36.18,31.73,25.264285714285712,7.737038316097579,27.696666666666665,6.98
2024-03-14,South Mandi,Vegetable,Onion,33.17,40.55,36.86,0.49,2024,3,3,14,0,34.9,31.39,31.61,17.06,25.08142857142857,7.445699941513073,27.793,7.3799999999999955
2024-03-15,South Mandi,Vegetable,Onion,20.8,25.42,23.11,0.97,2024,3,4,15,0,36.86,17.08,18.45,36.41,25.83142857142857,8.414329897207962,27.688333333333333,4.620000000000001
2024-03-16,South Mandi,Vegetable,Onion,27.55,33.67,30.61,0.31,2024,3,5,16,1,23.11,34.9,18.46,34.33,26.497142857142855,7.901731275034432,27.802666666666664,6.120000000000001
2024-03-17,South Mandi,Vegetable,Onion,36.24,44.3,40.27,0.21,2024,3,6,17,1,30.61,36.86,23.68,26.26,28.232857142857142,7.1397378903470425,28.086000000000002,8.059999999999995
2024-03-18,South Mandi,Vegetable,Onion,31.72,38.76,35.24,1.36,2024,3,0,18,0,40.27,23.11,31.39,18.42,30.602857142857143,8.069501666327184,28.21033333333333,7.039999999999999
2024-03-19,South Mandi,Vegetable,Onion,26.13,31.93,29.03,0.07,2024,3,1,19,0,35.24,30.61,17.08,24.67,31.15285714285714,8.261024380155517,28.772666666666666,5.800000000000001
2024-03-20,South Mandi,Vegetable,Onion,31.55,38.57,35.06,0.2,2024,3,2,20,0,29.03,40.27,34.9,36.18,32.86,5.708590018559748,28.781,7.02
2024-03-21,South Mandi,Vegetable,Onion,20.91,25.55,23.23,0.93,2024,3,3,21,0,35.06,35.24,36.86,31.61,32.88285714285714,5.718431353339579,28.995333333333335,4.640000000000001
2024-03-22,South Mandi,Vegetable,Onion,27.82,34.0,30.91,0.07,2024,3,4,22,0,23.23,29.03,23.11,18.45,30.935714285714283,6.416426464273443,28.706333333333337,6.18
2024-03-23,South Mandi,Vegetable,Onion,28.75,35.13,31.94,0.15,2024,3,5,23,1,30.91,35.06,30.61,18.46,32.050000000000004,5.432780135437104,28.637333333333334,6.380000000000003
2024-03-24,South Mandi,Vegetable,Onion,29.39,35.93,32.66,0.39,2024,3,6,24,1,31.94,23.23,40.27,23.68,32.24,5.3971659229636435,28.36733333333333,6.539999999999999
2024-03-25,South Mandi,Vegetable,Onion,20.81,25.43,23.12,0.02,2024,3,0,25,0,32.66,30.91,35.24,31.39,31.15285714285714,4.127120522776602,28.752666666666666,4.620000000000001
2024-03-26,South Mandi,Vegetable,Onion,42.3,51.7,47.0,1.13,2024,3,1,26,0,23.12,31.94,29.03,17.08,29.42142857142857,4.637454145582572,28.319333333333336,9.400000000000006
2024-03-27,South Mandi,Vegetable,Onion,27.6,33.74,30.67,0.09,2024,3,2,27,0,47.0,32.66,35.06,34.9,31.98857142857143,8.080401039080977,29.119333333333334,6.140000000000001
2024-03-28,South Mandi,Vegetable,Onion,19.48,23.82,21.65,0.26,2024,3,3,28,0,30.67,23.12,23.23,36.86,31.361428571428572,7.97192036373384,29.230666666666664,4.34
2024-03-29,South Mandi,Vegetable,Onion,31.12,38.04,34.58,1.83,2024,3,4,29,0,21.65,47.0,30.91,23.11,31.13571428571429,8.2577657534042,29.066333333333333,6.919999999999998
2024-03-30,South Mandi,Vegetable,Onion,20.21,24.71,22.46,0.47,2024,3,5,30,1,34.58,30.67,31.94,30.61,31.66,8.356955187148008,29.161333333333335,4.5
2024-03-31,South Mandi,Vegetable,Onion,24.5,29.94,27.22,1.76,2024,3,6,31,1,22.46,21.65,32.66,40.27,30.305714285714284,9.04392218959388,29.341333333333335,5.440000000000001
2024-04-01,South Mandi,Vegetable,Onion,28.22,34.49,31.35,1.49,2024,4,0,1,0,27.22,34.58,23.12,35.24,29.528571428571432,9.04163043661822,29.035,6.270000000000003
2024-04-02,South Mandi,Vegetable,Onion,29.72,36.32,33.02,0.16,2024,4,1,2,0,31.35,22.46,47.0,29.03,30.704285714285714,8.59339059421611,28.93566666666667,6.600000000000001
2024-04-03,South Mandi,Vegetable,Onion,31.44,38.42,34.93,1.72,2024,4,2,3,0,33.02,27.22,30.67,35.06,28.70714285714286,5.082163956051646,29.160999999999998,6.98
2024-04-04,South Mandi,Vegetable,Onion,26.74,32.68,29.71,0.43,2024,4,3,4,0,34.93,31.35,21.65,23.23,29.315714285714286,5.586426577407238,29.711333333333336,5.940000000000001
2024-04-05,South Mandi,Vegetable,Onion,23.18,28.34,25.76,0.44,2024,4,4,5,0,29.71,33.02,34.58,30.91,30.467142857142854,4.460208195012557,29.87933333333333,5.16
2024-04-06,South Mandi,Vegetable,Onion,32.97,40.29,36.63,0.16,2024,4,5,6,1,25.76,34.93,22.46,31.94,29.20714285714286,4.349121421949171,29.531999999999996,7.32
2024-04-07,South Mandi,Vegetable,Onion,19.03,23.25,21.14,0.19,2024,4,6,7,1,36.63,29.71,27.22,32.66,31.231428571428573,3.966104001710114,29.699333333333335,4.219999999999999
2024-04-08,South Mandi,Vegetable,Onion,22.43,27.41,24.92,1.7,2024,4,0,8,0,21.14,25.76,31.35,23.12,30.362857142857145,5.398214872485519,29.789,4.98
2024-04-09,South Mandi,Vegetable,Onion,34.5,42.16,38.33,1.12,2024,4,1,9,0,24.92,36.63,33.02,47.0,29.444285714285716,5.738585357451952,30.00433333333333,7.659999999999997
2024-04-10,South Mandi,Vegetable,Onion,39.48,48.26,43.87,1.15,2024,4,2,10,0,38.33,21.14,34.93,30.67,30.202857142857145,6.579391345420221,30.49266666666667,8.780000000000001
2024-04-11,South Mandi,Vegetable,Onion,15.58,19.04,17.31,2.49,2024,4,3,11,0,43.87,24.92,29.71,21.65,31.479999999999997,8.294150549232473,30.90866666666667,3.459999999999999
2024-04-12,South Mandi,Vegetable,Onion,20.8,25.42,23.11,0.29,2024,4,4,12,0,17.31,38.33,25.76,34.58,29.708571428571425,9.903264493037012,30.916333333333334,4.620000000000001
2024-04-13,South Mandi,Vegetable,Onion,35.42,43.3,39.36,1.4,2024,4,5,13,1,23.11,43.87,36.63,22.46,29.330000000000002,10.127475828984569,30.523333333333333,7.8799999999999955
2024-04-14,South Mandi,Vegetable,Onion,32.45,39.67,36.06,0.02,2024,4,6,14,1,39.36,17.31,21.14,27.22,29.72,10.501117400861046,30.60666666666667,7.219999999999999
2024-04-15,South Mandi,Vegetable,Onion,30.27,36.99,33.63,0.16,2024,4,0,15,0,36.06,23.11,24.92,31.35,31.851428571428567,9.9701143901352,31.038333333333334,6.720000000000002
2024-04-16,South Mandi,Vegetable,Onion,28.79,35.19,31.99,0.13,2024,4,1,16,0,33.63,39.36,38.33,33.02,33.09571428571429,9.492979611521449,31.139,6.399999999999999
2024-04-17,South Mandi,Vegetable,Onion,43.76,53.48,48.62,0.25,2024,4,2,17,0,31.99,36.06,43.87,34.93,32.19,9.208534085292838,30.863,9.719999999999999
2024-04-18,South Mandi,Vegetable,Onion,24.11,29.47,26.79,0.19,2024,4,3,18,0,48.62,33.63,17.31,29.71,32.86857142857143,10.32054492839635,31.309,5.359999999999999
2024-04-19,South Mandi,Vegetable,Onion,27.72,33.88,30.8,0.25,2024,4,4,19,0,26.79,31.99,23.11,25.76,34.222857142857144,8.377779567175926,31.234333333333332,6.160000000000004
2024-04-20,South Mandi,Vegetable,Onion,26.7,32.64,29.67,0.81,2024,4,5,20,1,30.8,48.62,39.36,36.63,35.32142857142857,7.081613348598437,31.092333333333332,5.940000000000001
2024-04-21,South Mandi,Vegetable,Onion,34.29,41.91,38.1,0.22,2024,4,6,21,1,29.67,26.79,36.06,21.14,33.93714285714286,7.107629033383105,31.307,7.619999999999997
2024-04-22,South Mandi,Vegetable,Onion,44.06,53.85,48.95,1.09,2024,4,0,22,0,38.1,30.8,33.63,24.92,34.22857142857143,7.249582582400699,31.546666666666667,9.79
2024-04-23,South Mandi,Vegetable,Onion,41.16,50.3,45.73,1.37,2024,4,1,23,0,48.95,29.67,31.99,38.33,36.417142857142856,9.112006208451414,32.11366666666667,9.14
2024-04-24,South Mandi,Vegetable,Onion,24.92,30.46,27.69,1.62,2024,4,2,24,0,45.73,38.1,48.62,43.87,38.379999999999995,9.472169761992228,32.54933333333333,5.539999999999999
2024-04-25,South Mandi,Vegetable,Onion,36.18,44.22,40.2,0.45,2024,4,3,25,0,27.69,48.95,26.79,17.31,35.39,8.99230967734838,32.70166666666667,8.04
2024-04-26,South Mandi,Vegetable,Onion,31.0,37.88,34.44,0.54,2024,4,4,26,0,40.2,45.73,30.8,23.11,37.30571428571428,8.25283962674435,32.475,6.880000000000003
2024-04-27,South Mandi,Vegetable,Onion,28.3,34.58,31.44,1.98,2024,4,5,27,1,34.44,27.69,29.67,39.36,37.82571428571429,7.880898546787786,32.60066666666667,6.279999999999998
2024-04-28,South Mandi,Vegetable,Onion,30.73,37.55,34.14,0.13,2024,4,6,28,1,31.44,40.2,38.1,36.06,38.07857142857143,7.598963588480178,32.927,6.819999999999997
2024-04-29,South Mandi,Vegetable,Onion,24.63,30.11,27.37,0.2,2024,4,0,29,0,34.14,34.44,48.95,33.63,37.51285714285715,7.743138283421679,32.912333333333336,5.48
2024-04-30,South Mandi,Vegetable,Onion,36.7,44.86,40.78,0.03,2024,4,1,30,0,27.37,31.44,45.73,31.99,34.43,6.6492906889883185,33.076,8.159999999999997
2024-05-01,South Mandi,Vegetable,Onion,12.33,15.07,13.7,3.26,2024,5,2,1,0,40.78,34.14,27.69,48.62,33.722857142857144,5.391514055395195,33.528,2.74
2024-05-02,South Mandi,Vegetable,Onion,24.74,30.24,27.49,0.64,2024,5,3,2,0,13.7,27.37,40.2,26.79,31.724285714285713,9.228307640340246,32.93966666666667,5.5
2024-05-03,South Mandi,Vegetable,Onion,29.09,35.55,32.32,0.77,2024,5,4,3,0,27.49,40.78,34.44,30.8,29.90857142857143,8.504740694795734,32.75533333333333,6.459999999999997
2024-05-04,South Mandi,Vegetable,Onion,27.08,33.1,30.09,0.22,2024,5,5,4,1,32.32,13.7,31.44,29.67,29.60571428571429,8.352871476609842,32.66833333333333,6.020000000000003
2024-05-05,South Mandi,Vegetable,Onion,18.23,22.28,20.25,0.04,2024,5,6,5,1,30.09,27.49,34.14,38.1,29.412857142857142,8.318977730237703,32.681000000000004,4.050000000000001
2024-05-06,South Mandi,Vegetable,Onion,32.1,39.24,35.67,0.82,2024,5,0,6,0,20.25,32.32,27.37,48.95,27.428571428571427,8.653348925072194,32.49733333333334,7.140000000000001
2024-05-07,South Mandi,Vegetable,Onion,22.54,27.54,25.04,0.23,2024,5,1,7,0,35.67,30.09,40.78,45.73,28.614285714285717,9.195641824877097,32.465333333333334,5.0
2024-05-08,South Mandi,Vegetable,Onion,23.37,28.57,25.97,2.04,2024,5,2,8,0,25.04,20.25,13.7,27.69,26.365714285714287,7.491521556939937,32.59533333333333,5.199999999999999
2024-05-09,South Mandi,Vegetable,Onion,29.92,36.56,33.24,1.6,2024,5,3,9,0,25.97,35.67,27.49,40.2,28.118571428571432,5.082094150287006,32.63033333333333,6.640000000000001
2024-05-10,South Mandi,Vegetable,Onion,25.26,30.88,28.07,0.2,2024,5,4,10,0,33.24,25.04,32.32,34.44,28.939999999999998,5.417207152521836,32.46066666666666,5.619999999999997
2024-05-11,South Mandi,Vegetable,Onion,27.1,33.12,30.11,0.33,2024,5,5,11,1,28.07,25.97,30.09,31.44,28.332857142857144,5.209429637000349,31.934,6.019999999999996
2024-05-12,South Mandi,Vegetable,Onion,38.84,47.46,43.15,0.72,2024,5,6,12,1,30.11,33.24,20.25,34.14,28.335714285714285,5.210559333836341,32.36066666666667,8.619999999999997
2024-05-13,South Mandi,Vegetable,Onion,31.09,37.99,34.54,3.4,2024,5,0,13,0,43.15,28.07,35.67,27.37,31.607142857142858,6.3517470412628,33.028666666666666,6.900000000000002
2024-05-14,South Mandi,Vegetable,Onion,34.07,41.65,37.86,0.79,2024,5,1,14,0,34.54,30.11,25.04,40.78,31.44571428571428,6.244738737910671,32.868,7.579999999999998
2024-05-15,South Mandi,Vegetable,Onion,30.3,37.04,33.67,0.94,2024,5,2,15,0,37.86,43.15,25.97,13.7,33.277142857142856,5.924687655018107,32.928000000000004,6.739999999999998
2024-05-16,South Mandi,Vegetable,Onion,21.62,26.42,24.02,1.02,2024,5,3,16,0,33.67,34.54,33.24,27.49,34.37714285714286,4.981658740773386,32.92933333333333,4.800000000000001
2024-05-17,South Mandi,Vegetable,Onion,33.26,40.65,36.95,1.81,2024,5,4,17,0,24.02,37.86,28.07,32.32,33.059999999999995,6.36048740270745,32.663666666666664,7.390000000000001
2024-05-18,South Mandi,Vegetable,Onion,12.49,15.27,13.88,0.08,2024,5,5,18,1,36.95,33.67,30.11,30.09,34.32857142857143,6.078677017716467,32.27466666666667,2.7799999999999994
2024-05-19,South Mandi,Vegetable,Onion,33.99,41.55,37.77,1.35,2024,5,6,19,1,13.88,24.02,43.15,20.25,32.010000000000005,9.869305953307975,31.844333333333335,7.559999999999995
2024-05-20,South Mandi,Vegetable,Onion,28.18,34.44,31.31,0.27,2024,5,0,20,0,37.77,36.95,34.54,35.67,31.24142857142857,9.031078615114657,32.07666666666667,6.259999999999998
2024-05-21,South Mandi,Vegetable,Onion,27.84,34.02,30.93,0.22,2024,5,1,21,0,31.31,13.88,37.86,25.04,30.78,8.916239865174875,32.13133333333334,6.180000000000003
2024-05-22,South Mandi,Vegetable,Onion,28.36,34.66,31.51,1.0,2024,5,2,22,0,30.93,37.77,33.67,25.97,29.79,8.366913010981634,31.892333333333333,6.299999999999997
2024-05-23,South Mandi,Vegetable,Onion,16.86,20.6,18.73,0.18,2024,5,3,23,0,31.51,31.31,24.02,33.24,29.481428571428573,8.238819552523776,31.310999999999996,3.740000000000002
2024-05-24,South Mandi,Vegetable,Onion,22.85,27.93,25.39,0.24,2024,5,4,24,0,18.73,30.93,36.95,28.07,28.725714285714286,9.028078158616912,30.411,5.079999999999998
2024-05-25,South Mandi,Vegetable,Onion,10.86,13.28,12.07,0.83,2024,5,5,25,1,25.39,31.51,13.88,30.11,27.07428571428571,8.300951465831842,30.334333333333333,2.42
2024-05-26,South Mandi,Vegetable,Onion,28.8,35.2,32.0,0.28,2024,5,6,26,1,12.07,18.73,37.77,43.15,26.815714285714286,8.793995787169932,29.396666666666665,6.400000000000002
2024-05-27,South Mandi,Vegetable,Onion,29.52,36.08,32.8,0.52,2024,5,0,27,0,32.0,25.39,31.31,34.54,25.99142857142857,7.811641800482678,29.315333333333335,6.559999999999999
2024-05-28,South Mandi,Vegetable,Onion,27.42,33.52,30.47,0.17,2024,5,1,28,0,32.8,12.07,30.93,37.86,26.204285714285714,7.99877877583588,29.360666666666663,6.100000000000001
